epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,1095.64,1.32,1.87851,1.02284,1.16244,0.84219,0.76544,0.88137,0.56414,0.84229,0.76062,0.87584,0.44258,1.35998,1.49222,0.97635,1.07846,0.00164756,0.00164756,0.00164756
91,1107.77,1.35479,1.7764,1.0252,1.161,0.79954,0.78089,0.84876,0.50522,0.79335,0.78185,0.84129,0.37684,1.41516,1.55893,1.05197,1.11623,0.0016436,0.0016436,0.0016436
92,1119.77,1.33915,1.82735,1.04127,1.15805,0.79928,0.77258,0.85626,0.52656,0.80727,0.7803,0.85586,0.42024,1.42951,1.5345,1.08936,1.13563,0.00163964,0.00163964,0.00163964
93,1131.9,1.37377,1.80025,1.04238,1.18121,0.78801,0.77992,0.8613,0.5281,0.76322,0.76227,0.82705,0.38356,1.40338,1.61446,1.03667,1.11255,0.00163568,0.00163568,0.00163568
94,1144.14,1.31015,1.82243,1.00881,1.15088,0.8064,0.7944,0.88675,0.57147,0.80544,0.79633,0.87441,0.45839,1.32505,1.48313,0.9791,1.06234,0.00163172,0.00163172,0.00163172
95,1156.24,1.28923,1.85044,0.99879,1.13619,0.88613,0.77606,0.89856,0.56191,0.88774,0.77317,0.88702,0.44123,1.37017,1.45941,1.0024,1.09059,0.00162776,0.00162776,0.00162776
96,1168.35,1.32951,1.81729,1.03614,1.15275,0.73705,0.64768,0.69927,0.38092,0.74836,0.60618,0.6566,0.27088,1.69007,2.42719,1.35593,1.28053,0.0016238,0.0016238,0.0016238
97,1180.46,1.33107,1.7981,1.0252,1.16892,0.81631,0.73069,0.85141,0.54296,0.80941,0.74198,0.84073,0.4162,1.38578,1.57523,1.02343,1.10053,0.00161984,0.00161984,0.00161984
98,1192.59,1.34452,1.7615,1.01357,1.17348,0.86736,0.7973,0.90189,0.57976,0.86256,0.80571,0.8893,0.46369,1.33573,1.44769,0.9769,1.06921,0.00161588,0.00161588,0.00161588
99,1204.72,1.36026,1.87889,1.03711,1.18443,0.80056,0.79816,0.86268,0.53935,0.80539,0.78958,0.83164,0.42795,1.4459,1.52674,1.06601,1.1157,0.00161192,0.00161192,0.00161192
